epoch,train_loss,train_total_loss,train_r2,test_loss,test_r2
1,0.014325873226546814,0.23409790181591084,0.9856741428375244,0.015138861091478115,0.9848452806472778
2,0.005957810821180025,0.009797282042947948,0.994042158126831,0.006656511699519597,0.9933364987373352
3,0.003711067911098597,0.0047388661701287605,0.9962889552116394,0.0042384731939641715,0.9957571029663086
4,0.002624695819147602,0.0032938334919138607,0.9973753094673157,0.0031206647460150145,0.996876060962677
5,0.002316899598843591,0.002961158640466028,0.9976831078529358,0.0029151285467910715,0.9970818161964417
6,0.002234162465462491,0.002861573774219099,0.997765839099884,0.00264834275553656,0.9973489046096802
7,0.002894315570695887,0.002640074868389909,0.9971056580543518,0.00331481281780104,0.9966816902160645
8,0.0023032915911656428,0.0021331002350582604,0.9976966977119446,0.0025137236690370183,0.9974836111068726
9,0.0017483718666172722,0.0018175212839505728,0.9982516169548035,0.0020521048631408343,0.9979457259178162
10,0.0016446533916554676,0.0016948988354014707,0.9983553290367126,0.001902927732927066,0.9980950951576233
11,0.0013950840516042881,0.001571721900807705,0.9986048936843872,0.001809747719983911,0.9981883764266968
12,0.001560778962696876,0.0017051866295279311,0.9984391927719116,0.001793280075106872,0.9982048273086548
13,0.0015455211790596098,0.0016065582217084575,0.9984544515609741,0.0018610913528657586,0.9981369376182556
14,0.0018117295238777248,0.001550269135225864,0.9981882572174072,0.0022733129889962672,0.9977242946624756
15,0.001315680985131374,0.0021066332936466657,0.9986843466758728,0.001764385223373765,0.9982337355613708
16,0.0023005208237234127,0.0016693546850574193,0.997699499130249,0.0020212088280326186,0.9979766607284546
17,0.0012817564457253583,0.0015637059893818185,0.99871826171875,0.0017640649194817807,0.9982340931892395
18,0.0010433169294702433,0.0012982868486498557,0.9989566802978516,0.0015090939907567212,0.9984893202781677
19,0.001175989761766903,0.0011855700294097174,0.9988240003585815,0.0016788266564218225,0.9983193874359131
20,0.001053205217136401,0.0013619087252460071,0.9989467859268188,0.0015426000130147014,0.9984557628631592
21,0.0010348741748955593,0.0011588279598541372,0.9989651441574097,0.001571877650748342,0.9984264969825745
22,0.0012089374240885277,0.0011456982992482205,0.9987910389900208,0.0015816326627916678,0.9984167218208313
23,0.001034213514347837,0.00121219649328939,0.9989657998085022,0.001500695449688398,0.998497724533081
